,Unnamed: 0,Date,Category,title,href,freeShipping,numsold,rating,noofcomment
61,29,2023-03-13 07:36:31.264401,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,162.0
62,29,2023-03-13 07:36:36.656672,Variety Of Sambal,[Travel Pack] Sambal Bilis Pedas Berapi | Sambal Bilis Kering | Sambal Bilis Rangup | Sambal Bilis Pedas Menangis (10g)🔥,/-Travel-Pack-Sambal-Bilis-Pedas-Berapi-Sambal-Bilis-Kering-Sambal-Bilis-Rangup-Sambal-Bilis-Pedas-Menangis-(10g)🔥-i.85504614.17226678663,Yes,133.0,5.0,325.0
63,29,2023-03-13 07:36:42.029747,Sampul Raya,Sampul Duit Raya 2023 | 1 PACK (5 PCS) | 12 Design EXCLUSIVE | READY STOCK | Fast Delivery !,/Sampul-Duit-Raya-2023-1-PACK-(5-PCS)-12-Design-EXCLUSIVE-READY-STOCK-Fast-Delivery-!-i.326363516.8518748738,Yes,160.0,5.0,1607.0
64,29,2023-03-13 07:36:47.406099,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
65,29,2023-03-13 07:36:52.779506,Soft Knitting Yarn,Milk Cotton 4 Ply Colour Benang Kait 4 Ply Knitting Yarn Milk Cotton Crockhet Yarn Good Quality Sweet Colour,/Milk-Cotton-4-Ply-Colour-Benang-Kait-4-Ply-Knitting-Yarn-Milk-Cotton-Crockhet-Yarn-Good-Quality-Sweet-Colour-i.471574486.8174645676,Yes,256.0,5.0,183.0
66,29,2023-03-13 08:37:07.314271,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12224.0
67,29,2023-03-13 08:37:12.769124,Sampul Raya,Sampul Duit Raya 2023 | 1 PACK (5 PCS) | 12 Design EXCLUSIVE | READY STOCK | Fast Delivery !,/Sampul-Duit-Raya-2023-1-PACK-(5-PCS)-12-Design-EXCLUSIVE-READY-STOCK-Fast-Delivery-!-i.326363516.8518748738,Yes,160.0,5.0,1607.0
68,29,2023-03-13 08:37:18.142765,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,162.0
69,29,2023-03-13 08:37:23.503649,Variety Of Sambal,[Travel Pack] Sambal Bilis Pedas Berapi | Sambal Bilis Kering | Sambal Bilis Rangup | Sambal Bilis Pedas Menangis (10g)🔥,/-Travel-Pack-Sambal-Bilis-Pedas-Berapi-Sambal-Bilis-Kering-Sambal-Bilis-Rangup-Sambal-Bilis-Pedas-Menangis-(10g)🔥-i.85504614.17226678663,Yes,133.0,5.0,325.0
70,29,2023-03-13 08:37:28.872236,Soft Knitting Yarn,Milk Cotton 4 Ply Colour Benang Kait 4 Ply Knitting Yarn Milk Cotton Crockhet Yarn Good Quality Sweet Colour,/Milk-Cotton-4-Ply-Colour-Benang-Kait-4-Ply-Knitting-Yarn-Milk-Cotton-Crockhet-Yarn-Good-Quality-Sweet-Colour-i.471574486.8174645676,Yes,256.0,5.0,183.0
71,29,2023-03-13 08:37:34.230668,Foam Wallpaper,3D wall sticker Brick DIY Living Room Decor Foam Waterproof Wallpaper wall paper adhesive wall decor,/3D-wall-sticker-Brick-DIY-Living-Room-Decor-Foam-Waterproof-Wallpaper-wall-paper-adhesive-wall-decor-i.136250148.12771655081,Yes,180.0,5.0,67.0
72,29,2023-03-13 09:37:49.425426,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12224.0
73,29,2023-03-13 09:37:54.807795,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,162.0
74,29,2023-03-13 09:38:00.176200,Variety Of Sambal,SAMBAL HIJAU POTAI MELIMPAH,/SAMBAL-HIJAU-POTAI-MELIMPAH-i.697731812.23008184923,Yes,139.0,5.0,196.0
75,29,2023-03-13 09:38:05.537584,Sampul Raya,Sampul Duit Raya 2023 | 1 PACK (5 PCS) | 12 Design EXCLUSIVE | READY STOCK | Fast Delivery !,/Sampul-Duit-Raya-2023-1-PACK-(5-PCS)-12-Design-EXCLUSIVE-READY-STOCK-Fast-Delivery-!-i.326363516.8518748738,Yes,160.0,5.0,1607.0
76,29,2023-03-13 09:38:10.983291,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
77,29,2023-03-13 09:38:16.345277,Soft Knitting Yarn,Milk Cotton 4 Ply Colour Benang Kait 4 Ply Knitting Yarn Milk Cotton Crockhet Yarn Good Quality Sweet Colour,/Milk-Cotton-4-Ply-Colour-Benang-Kait-4-Ply-Knitting-Yarn-Milk-Cotton-Crockhet-Yarn-Good-Quality-Sweet-Colour-i.471574486.8174645676,Yes,256.0,5.0,183.0
78,29,2023-03-13 10:38:31.702290,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12224.0
79,29,2023-03-13 10:38:37.100027,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,162.0
80,29,2023-03-13 10:38:42.478154,Variety Of Sambal,[Travel Pack] Sambal Bilis Pedas Berapi | Sambal Bilis Kering | Sambal Bilis Rangup | Sambal Bilis Pedas Menangis (10g)🔥,/-Travel-Pack-Sambal-Bilis-Pedas-Berapi-Sambal-Bilis-Kering-Sambal-Bilis-Rangup-Sambal-Bilis-Pedas-Menangis-(10g)🔥-i.85504614.17226678663,Yes,133.0,5.0,325.0
81,29,2023-03-13 10:38:47.837677,Sampul Raya,Sampul Duit Raya 2023 | 1 PACK (5 PCS) | 12 Design EXCLUSIVE | READY STOCK | Fast Delivery !,/Sampul-Duit-Raya-2023-1-PACK-(5-PCS)-12-Design-EXCLUSIVE-READY-STOCK-Fast-Delivery-!-i.326363516.8518748738,Yes,160.0,5.0,1607.0
82,29,2023-03-13 10:38:53.210406,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
83,29,2023-03-13 10:38:58.577403,Soft Knitting Yarn,Milk Cotton 4 Ply Colour Benang Kait 4 Ply Knitting Yarn Milk Cotton Crockhet Yarn Good Quality Sweet Colour,/Milk-Cotton-4-Ply-Colour-Benang-Kait-4-Ply-Knitting-Yarn-Milk-Cotton-Crockhet-Yarn-Good-Quality-Sweet-Colour-i.471574486.8174645676,Yes,256.0,5.0,183.0
84,29,2023-03-13 11:39:12.013264,Usb Sound Card,V8 Audio USB External Sound Card Headset Microphone Webcast Personal Entertainment Streamer Live Broadcast for PC Phone Computer,/V8-Audio-USB-External-Sound-Card-Headset-Microphone-Webcast-Personal-Entertainment-Streamer-Live-Broadcast-for-PC-Phone-Computer-i.286422049.6269567422,Yes,6.0,5.0,505.0
85,29,2023-03-13 11:39:17.484497,ABS Travel Luggage,Travel luggage big offer！28inch XL ABS suitcase Beg Bagasi 28 inch Plain H hello kitty,/Travel-luggage-big-offer！28inch-XL-ABS-suitcase-Beg-Bagasi-28-inch-Plain-H-hello-kitty-i.76424917.1286475549,Yes,101.0,5.0,2655.0
86,29,2023-03-13 11:39:22.861087,Realme 7 Series Phone Case,REALME C35 4+128/C35 6+128/REALME C30/REALME C33/REALME C30S/ REALME C21Y 4+64/ 100% ORIGINAL REALME MALAYSIA,/REALME-C35-4-128-C35-6-128-REALME-C30-REALME-C33-REALME-C30S-REALME-C21Y-4-64-100-ORIGINAL-REALME-MALAYSIA-i.271823454.7067813920,Yes,11.0,5.0,128.0
87,29,2023-03-13 11:39:28.226859,Waterproof Phone Case,(WTR17) Universal Smartphone Waterproof Bag IPX8 Waterproof Phone Case,/(WTR17)-Universal-Smartphone-Waterproof-Bag-IPX8-Waterproof-Phone-Case-i.43601742.996862829,Yes,27.0,5.0,3164.0
88,29,2023-03-13 11:39:33.579209,Travel Backpack Bag,NK Large Capacity Backpack Outdoor Sports Backpack Computer Bag Korean Trend All-match Backpack Unisex Student Backpack Couple Bag,/NK-Large-Capacity-Backpack-Outdoor-Sports-Backpack-Computer-Bag-Korean-Trend-All-match-Backpack-Unisex-Student-Backpack-Couple-Bag-i.527061627.18519330140,Yes,20.0,5.0,10.0
89,29,2023-03-13 11:39:38.921068,Portable Powerbank,66W PD Super Fast Charge 30000mAh Powerbank with 4 Cable Mini Power Bank LED Display Slim Battery Fast Charging YM-589,/66W-PD-Super-Fast-Charge-30000mAh-Powerbank-with-4-Cable-Mini-Power-Bank-LED-Display-Slim-Battery-Fast-Charging-YM-589-i.115116464.21030238635,Yes,257.0,5.0,599.0
90,29,2023-03-13 12:39:53.061331,Queen Mattress,( Free Shipping ) Dr. Macio GermanPro -( Anti-static Hotel Premium Series ) King / Queen / Single Size Mattre,/(-Free-Shipping-)-Dr.-Macio-GermanPro-(-Anti-static-Hotel-Premium-Series-)-King-Queen-Single-Size-Mattre-i.132909000.4860861765,Yes,77.0,5.0,1820.0
91,29,2023-03-13 12:39:58.421875,Double Decker Bed,Full Metal Bunk Bed/Katil 3 in 1/Katil Ibu Anak/Loft Bed/Katil Besi 2 Tingkat/Katil Queen/Katil Single/---------,/Full-Metal-Bunk-Bed-Katil-3-in-1-Katil-Ibu-Anak-Loft-Bed-Katil-Besi-2-Tingkat-Katil-Queen-Katil-Single--i.179621104.8960647086,Yes,10.0,5.0,208.0
92,29,2023-03-13 12:40:03.827584,Queen Bed Frame,RM 10 Voucher !!! Finsso : Bed Frame With 2 Drawers / Snow Series Queen Bed Frame with Headboard,/RM-10-Voucher-!!!-Finsso-Bed-Frame-With-2-Drawers-Snow-Series-Queen-Bed-Frame-with-Headboard-i.5122298.23217659581,Yes,86.0,5.0,17.0
93,29,2023-03-13 12:40:09.197613,Bedroom Set,KitchenZ Disney Series Wooden Bedframe Chest Drawer Wardrobe Side Table 3D Concave-Convex Katil Kabinet Almari Disney,/KitchenZ-Disney-Series-Wooden-Bedframe-Chest-Drawer-Wardrobe-Side-Table-3D-Concave-Convex-Katil-Kabinet-Almari-Disney-i.11337800.20237995145,Yes,4.0,5.0,4.0
94,29,2023-03-13 12:40:14.556994,Single Bed,[3.3SALES] HOT SALES READY STOCK IKEA PROMOTION DAY BED SINGLE FRAME KATIL SIANG DAYBED WHITE PUTEH PUTIH MODERN CLASSIC,/-3.3SALES-HOT-SALES-READY-STOCK-IKEA-PROMOTION-DAY-BED-SINGLE-FRAME-KATIL-SIANG-DAYBED-WHITE-PUTEH-PUTIH-MODERN-CLASSIC-i.214836950.9461994288,Yes,18.0,5.0,228.0
95,29,2023-03-13 12:40:19.990156,Single Bed Frame,MLIFE  LOVELY DAY BED SINGLE METAL BED FRAME / KATIL BESI MODERN DESIGN,/MLIFE-LOVELY-DAY-BED-SINGLE-METAL-BED-FRAME-KATIL-BESI-MODERN-DESIGN-i.797534819.18914217998,Yes,37.0,5.0,40.0
96,29,2023-03-13 13:40:34.481968,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12225.0
97,29,2023-03-13 13:40:39.900724,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
98,29,2023-03-13 13:40:45.273512,Variety Of Sambal,SAMBAL BETTY’S KITCHEN SAMBAL GILA | MALAS | SEWEL | SAMBAL TUMIS RETORT,/SAMBAL-BETTY’S-KITCHEN-SAMBAL-GILA-MALAS-SEWEL-SAMBAL-TUMIS-RETORT-i.83861000.1452268387,Yes,148.0,5.0,6404.0
99,29,2023-03-13 13:40:50.642370,Men Cargo Pants,Summer Korean Style Many Pocket Cargo Pants Men Trend Loose Straight Casual Trousers seluar slack lelaki,/Summer-Korean-Style-Many-Pocket-Cargo-Pants-Men-Trend-Loose-Straight-Casual-Trousers-seluar-slack-lelaki-i.662102566.18239579825,Yes,547.0,5.0,325.0
100,29,2023-03-13 13:40:55.989926,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
101,29,2023-03-13 13:41:01.337522,Seamless Silk Panties,Ready Stock Premium Quality High Waist High Elastic 3D Honeycomb Underwear Panties Warm Seluar Dalam Free Size,/Ready-Stock-Premium-Quality-High-Waist-High-Elastic-3D-Honeycomb-Underwear-Panties-Warm-Seluar-Dalam-Free-Size-i.2664101.9705907255,Yes,416.0,5.0,1746.0
102,29,2023-03-13 14:41:15.418236,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12227.0
103,29,2023-03-13 14:41:20.777735,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
104,29,2023-03-13 14:41:26.262136,Variety Of Sambal,FITSAMBAL Healthy Sambal Diet Sihat Keto Sambal Keto Food Sambal Sihat Sambal Ready to Eat Sambal Penyet FITMEALSBYFARRA,/FITSAMBAL-Healthy-Sambal-Diet-Sihat-Keto-Sambal-Keto-Food-Sambal-Sihat-Sambal-Ready-to-Eat-Sambal-Penyet-FITMEALSBYFARRA-i.240382408.7357026296,Yes,148.0,5.0,1967.0
105,29,2023-03-13 14:41:31.622493,Men Cargo Pants,Summer Korean Style Many Pocket Cargo Pants Men Trend Loose Straight Casual Trousers seluar slack lelaki,/Summer-Korean-Style-Many-Pocket-Cargo-Pants-Men-Trend-Loose-Straight-Casual-Trousers-seluar-slack-lelaki-i.662102566.18239579825,Yes,547.0,5.0,325.0
106,29,2023-03-13 14:41:36.982855,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
107,29,2023-03-13 14:41:42.353889,Seamless Silk Panties,Ready Stock Premium Quality High Waist High Elastic 3D Honeycomb Underwear Panties Warm Seluar Dalam Free Size,/Ready-Stock-Premium-Quality-High-Waist-High-Elastic-3D-Honeycomb-Underwear-Panties-Warm-Seluar-Dalam-Free-Size-i.2664101.9705907255,Yes,416.0,5.0,1746.0
108,29,2023-03-13 15:41:55.909220,Apple 11 Phone,USED 13 PRO MAX 128/256/512G ( 95% NEW ),/USED-13-PRO-MAX-128-256-512G-(-95-NEW-)-i.12447110.20166058131,Yes,5.0,5.0,3.0
109,29,2023-03-13 15:42:01.304989,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12228.0
110,29,2023-03-13 15:42:06.699144,Variety Of Sambal,SAMBAL BETTY’S KITCHEN SAMBAL GILA | MALAS | SEWEL | SAMBAL TUMIS RETORT,/SAMBAL-BETTY’S-KITCHEN-SAMBAL-GILA-MALAS-SEWEL-SAMBAL-TUMIS-RETORT-i.83861000.1452268387,Yes,148.0,5.0,6405.0
111,29,2023-03-13 15:42:12.077638,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
112,29,2023-03-13 15:42:17.515075,Sampul Raya,Sampul Duit Raya 2023 | 1 PACK (5 PCS) | 12 Design EXCLUSIVE | READY STOCK | Fast Delivery !,/Sampul-Duit-Raya-2023-1-PACK-(5-PCS)-12-Design-EXCLUSIVE-READY-STOCK-Fast-Delivery-!-i.326363516.8518748738,Yes,160.0,5.0,1608.0
113,29,2023-03-13 15:42:22.875341,Name Sticker,[60pcs] Sticker Nama I Pen I Stationery I Pensil I Label Tag Buku I Simple Murah Dan Kemas,/-60pcs-Sticker-Nama-I-Pen-I-Stationery-I-Pensil-I-Label-Tag-Buku-I-Simple-Murah-Dan-Kemas-i.39587591.11227627122,Yes,187.0,5.0,171.0
114,29,2023-03-13 16:42:37.428727,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12229.0
115,29,2023-03-13 16:42:42.828309,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
116,29,2023-03-13 16:42:48.214270,Variety Of Sambal,FITSAMBAL Healthy Sambal Diet Sihat Keto Sambal Keto Food Sambal Sihat Sambal Ready to Eat Sambal Penyet FITMEALSBYFARRA,/FITSAMBAL-Healthy-Sambal-Diet-Sihat-Keto-Sambal-Keto-Food-Sambal-Sihat-Sambal-Ready-to-Eat-Sambal-Penyet-FITMEALSBYFARRA-i.240382408.7357026296,Yes,148.0,5.0,1967.0
117,29,2023-03-13 16:42:53.587622,Men Cargo Pants,Summer Korean Style Many Pocket Cargo Pants Men Trend Loose Straight Casual Trousers seluar slack lelaki,/Summer-Korean-Style-Many-Pocket-Cargo-Pants-Men-Trend-Loose-Straight-Casual-Trousers-seluar-slack-lelaki-i.662102566.18239579825,Yes,547.0,5.0,328.0
118,29,2023-03-13 16:42:58.956459,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
119,29,2023-03-13 16:43:04.324622,Seamless Silk Panties,Ready Stock Premium Quality High Waist High Elastic 3D Honeycomb Underwear Panties Warm Seluar Dalam Free Size,/Ready-Stock-Premium-Quality-High-Waist-High-Elastic-3D-Honeycomb-Underwear-Panties-Warm-Seluar-Dalam-Free-Size-i.2664101.9705907255,Yes,416.0,5.0,1746.0
120,29,2023-03-13 17:43:17.989436,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12231.0
121,29,2023-03-13 17:43:23.458430,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
122,29,2023-03-13 17:43:28.839817,Variety Of Sambal,FITSAMBAL Healthy Sambal Diet Sihat Keto Sambal Keto Food Sambal Sihat Sambal Ready to Eat Sambal Penyet FITMEALSBYFARRA,/FITSAMBAL-Healthy-Sambal-Diet-Sihat-Keto-Sambal-Keto-Food-Sambal-Sihat-Sambal-Ready-to-Eat-Sambal-Penyet-FITMEALSBYFARRA-i.240382408.7357026296,Yes,148.0,5.0,1967.0
123,29,2023-03-13 17:43:34.208294,Men Cargo Pants,Summer Korean Style Many Pocket Cargo Pants Men Trend Loose Straight Casual Trousers seluar slack lelaki,/Summer-Korean-Style-Many-Pocket-Cargo-Pants-Men-Trend-Loose-Straight-Casual-Trousers-seluar-slack-lelaki-i.662102566.18239579825,Yes,547.0,5.0,328.0
124,29,2023-03-13 17:43:39.564600,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
125,29,2023-03-13 17:43:44.966871,Seamless Silk Panties,Ready Stock Premium Quality High Waist High Elastic 3D Honeycomb Underwear Panties Warm Seluar Dalam Free Size,/Ready-Stock-Premium-Quality-High-Waist-High-Elastic-3D-Honeycomb-Underwear-Panties-Warm-Seluar-Dalam-Free-Size-i.2664101.9705907255,Yes,416.0,5.0,1746.0
126,29,2023-03-13 18:43:58.608955,TWS Wireless Earbuds,TWS M25 Bluetooth Earphone Wireless Headphone 9D Stereo Sports Gaming Earbuds LED Mic Wireless Earbud Fon Telinga 无线蓝牙耳机,/TWS-M25-Bluetooth-Earphone-Wireless-Headphone-9D-Stereo-Sports-Gaming-Earbuds-LED-Mic-Wireless-Earbud-Fon-Telinga-无线蓝牙耳机-i.144305769.2311868191,Yes,242.0,5.0,12231.0
127,29,2023-03-13 18:44:04.013266,Comfy Home Slipper,Candia Women Ladies Anti Slip Indoor Slipper Thick Sole Slip On Sandals J2E2215,/Candia-Women-Ladies-Anti-Slip-Indoor-Slipper-Thick-Sole-Slip-On-Sandals-J2E2215-i.128204291.19762457022,Yes,154.0,5.0,163.0
128,29,2023-03-13 18:44:09.406561,Variety Of Sambal,FITSAMBAL Healthy Sambal Diet Sihat Keto Sambal Keto Food Sambal Sihat Sambal Ready to Eat Sambal Penyet FITMEALSBYFARRA,/FITSAMBAL-Healthy-Sambal-Diet-Sihat-Keto-Sambal-Keto-Food-Sambal-Sihat-Sambal-Ready-to-Eat-Sambal-Penyet-FITMEALSBYFARRA-i.240382408.7357026296,Yes,148.0,5.0,1967.0
129,29,2023-03-13 18:44:14.774739,Men Cargo Pants,Summer Korean Style Many Pocket Cargo Pants Men Trend Loose Straight Casual Trousers seluar slack lelaki,/Summer-Korean-Style-Many-Pocket-Cargo-Pants-Men-Trend-Loose-Straight-Casual-Trousers-seluar-slack-lelaki-i.662102566.18239579825,Yes,547.0,5.0,328.0
130,29,2023-03-13 18:44:20.213770,Spender Panties,BUTTON CO PLUS SIZE M - XXL HIGH WAIST WOMEN PANTIES SPENDER UNDERWEAR SELUAR DALAM WANITA PEREMPUAN 女生内裤  HW PLAIN 306,/BUTTON-CO-PLUS-SIZE-M-XXL-HIGH-WAIST-WOMEN-PANTIES-SPENDER-UNDERWEAR-SELUAR-DALAM-WANITA-PEREMPUAN-女生内裤-HW-PLAIN-306-i.389225218.10587142699,Yes,447.0,5.0,1014.0
131,29,2023-03-13 18:44:25.585158,Seamless Silk Panties,Ready Stock Premium Quality High Waist High Elastic 3D Honeycomb Underwear Panties Warm Seluar Dalam Free Size,/Ready-Stock-Premium-Quality-High-Waist-High-Elastic-3D-Honeycomb-Underwear-Panties-Warm-Seluar-Dalam-Free-Size-i.2664101.9705907255,Yes,416.0,5.0,1746.0
132,29,2023-03-13 19:44:39.186440,Pirelli Diablo Rosso,"PIRELLI Angel CT Tubeless Tyre Tire Motorcycle Size 17"" 70-140 Tayar Pirelli 2022",/PIRELLI-Angel-CT-Tubeless-Tyre-Tire-Motorcycle-Size-17-70-140-Tayar-Pirelli-2022-i.80292695.16319033973,Yes,20.0,5.0,121.0
